▁nobody ▁was ▁good ▁enough ▁for ▁mary .	▁tid ak ▁ad a ▁se or ang ▁pun ▁y ang ▁cu k up ▁bag us ▁unt uk ▁mary .
▁apparently , ▁i ▁was ▁wrong .	▁r up any a ▁say a ▁sal a h .
▁is ▁it ▁still ▁far ▁from ▁here ?	▁ap aka h ▁m as i h ▁j a u h ▁d ar i ▁s in i ?
▁my ▁friend ▁is ▁bilingual .	▁te man ▁say a ▁bilingual .
▁i ' m ▁not ▁ready ▁to ▁die .	▁a k u ▁tid ak ▁si ap ▁unt uk ▁mat i .
▁i ▁hope ▁to ▁see ▁you ▁soon .	▁a k u ▁har ap ▁a k u ▁b isa ▁se ger a ▁b ert em u ▁den gan m u ▁l ag i .
▁you ▁must ▁conform ▁to ▁the ▁rules .	▁k al ian ▁har us ▁me mat u hi ▁at ur an .
▁we ▁are ▁having ▁a ▁good ▁time .	▁k ami ▁b ers en ang - s en ang .
▁i ▁liked ▁teaching ▁french .	▁a k u ▁su ka ▁men g a j ar ▁ba ha s a ▁pr anc is .
▁wake ▁me ▁up ▁at ▁eight ▁o ' clock .	▁bang unk an ▁a k u ▁jam ▁del apan ▁te p at .
▁make ▁sure ▁tom ▁is ▁ok .	▁past ik an ▁tom ▁baik - b ai k ▁sa j a .
▁don ' t ▁kiss .	▁j ang an ▁b er ci um an .
▁parking ▁and ▁admission ▁are ▁free .	▁park ir ▁dan ▁m as uk n ya ▁gr at is .
▁he ▁is ▁capable ▁of ▁teaching ▁both ▁english ▁and ▁french .	▁di a ▁m amp u ▁men g a j ar ▁ba ha s a ▁in gg r is ▁ma up un ▁ba ha s a ▁pr anc is .
▁i ' d ▁like ▁to ▁stay ▁for ▁one ▁night .	▁say a ▁in g in ▁men g in ap ▁se m al am .
▁i ▁went ▁inside .	▁say a ▁m as uk ▁ke ▁d al am .
▁i ' m ▁sorry .	▁say a ▁min ta ▁ma af .
▁tom ▁took ▁a ▁trip ▁around ▁the ▁world .	▁tom ▁per g i ▁b er ke l iling ▁d un ia .
▁what ▁symptoms ▁do ▁you ▁have ?	▁ge j al a - ge j al a ▁ap a ▁sa j a ▁y ang ▁and a ▁al ami ?
▁where ▁are ▁you ▁off ▁to ?	▁and a ▁a k an ▁per g i ▁ke ▁man a ?
▁i ▁don ' t ▁want ▁to ▁influence ▁your ▁decision .	▁a k u ▁tid ak ▁in g in ▁me men gar u hi ▁ke p ut us an m u .
▁i ' m ▁a ▁college ▁student .	▁a k u ▁ad al a h ▁ma ha sis w a .
▁tom ▁won ' t ▁hurt ▁you .	▁tom ▁tid ak ▁a k an ▁men y ak it im u .
▁should ▁i ▁buy ▁something ?	▁ap aka h ▁say a ▁har us ▁me mb el ik an n ya ▁bar ang ?
▁tom ▁stayed ▁for ▁a ▁while .	▁tom ▁t ing g al ▁se l ama ▁be ber ap a ▁wa k tu .
▁we ▁mustn ' t ▁waste ▁our ▁energy ▁resources .	▁kit a ▁tid ak ▁bo le h ▁me mb u ang - bu ang ▁per c um a ▁su mber ▁en erg i ▁kit a .
▁he ▁is ▁in ▁trouble .	▁di a ▁d al am ▁m as al a h .
▁i ▁can ' t ▁hide ▁my ▁feelings .	▁a k u ▁tid ak ▁b isa ▁men y em b un y ik an ▁per asa ank u .
▁he ▁made ▁me ▁his ▁assistant .	▁di a ▁men j ad ik ank u ▁as ist en n ya .
▁i ▁think ▁tom ▁is ▁aggressive .	▁a k u ▁p ik ir ▁tom ▁ad al a h ▁se or ang ▁y ang ▁ag re s if .
▁the ▁ball ▁rolled ▁across ▁the ▁road .	▁b ol a ▁it u ▁men g ge l ind ing ▁me l in t as i ▁j al a .
▁that ▁book ▁isn ' t ▁interesting .	▁bu k u ▁it u ▁tid ak ▁men ar ik .
▁it ▁isn ' t ▁enough .	▁it u ▁tid ak ▁cu k up .
▁he ' s ▁a ▁gardener .	▁di a ▁se or ang ▁t uk ang ▁ke b un .
▁tom ▁won ' t ▁do ▁that ▁unless ▁you ▁ask ▁him ▁to .	▁tom ▁tid ak ▁a k an ▁me l ak uk an n ya ▁ke c ual i ▁j ik a ▁k a u ▁me min t any a .
▁tomorrow ▁i ' ll ▁quit ▁smoking .	▁bes o k ▁say a ▁a k an ▁b er hent i ▁m ero kok .
▁my ▁father ▁wanted ▁me ▁to ▁be ▁an ▁engineer .	▁a ya h ▁say a ▁in g in ▁say a ▁men j ad i ▁se or ang ▁ins in y ur .
▁his ▁grandfather ▁died ▁of ▁cancer ▁last ▁year .	▁k ake kn ya ▁mening g al ▁k a ren a ▁k ank er ▁ta h un ▁l al u .
▁he ▁can ▁be ▁trusted .	▁di a ▁b isa ▁di per c ay a .
▁tom ▁lives ▁in ▁a ▁small ▁house ▁not ▁far ▁from ▁the ▁river .	▁tom ▁t ing g al ▁di ▁r um a h ▁ke cil ▁t ak ▁j a u h ▁d ar i ▁sun g ai .
▁tom ▁doesn ' t ▁need ▁to ▁go ▁there ▁by ▁himself .	▁tom ▁tid ak ▁per l u ▁per g i ▁ke ▁san a ▁send i ri an .
▁my ▁father ▁insisted ▁i ▁should ▁go ▁to ▁see ▁the ▁place .	▁a ya h k u ▁b ers i ker as ▁me min t ak u ▁unt uk ▁per g i ▁me l i hat ▁temp at ▁it u .
▁there ' s ▁no ▁accounting ▁for ▁taste .	▁ke pal a ▁s ama ▁hit am , ▁pend ap at ▁b erl ain - l ain
▁his ▁writing ▁is ▁very ▁subjective .	▁t ul is an n ya ▁sang at ▁sub j ek t if .
▁you ▁are ▁my ▁best ▁friend .	▁k a u ▁ad al a h ▁sa ha b at ▁k ar ib k u .
▁would ▁you ▁explain ▁it ▁in ▁more ▁detail ?	▁ap aka h ▁and a ▁b isa ▁men j el ask an n ya ▁le bi h ▁r in ci ?
▁i ▁answered ▁the ▁questions ▁correctly .	▁a k u ▁men j aw ab ▁so al - s o al n ya ▁den gan ▁ben ar .
▁i ▁need ▁to ▁eat .	▁a k u ▁har us ▁m ak an .
▁tom ▁is ▁my ▁friend .	▁tom ▁ad al a h ▁te m ank u .
▁tom ▁asked ▁me ▁where ▁i ▁got ▁this .	▁tom ▁b ert any a ▁p ad ak u ▁d im an aka h ▁a k u ▁m end ap at k an ▁in i .
▁i ▁get ▁the ▁point .	▁a k u ▁pa ha m ▁ma ks ud n ya .
▁it ' s ▁a ▁beautiful ▁country .	▁in i ▁ad al a h ▁ne gar a ▁y ang ▁sang at ▁ind a h .
▁we ▁found ▁the ▁front ▁door ▁locked .	▁k ami ▁men get a h u i ▁ba h w a ▁p in tu ▁dep an ▁ter k unci .
▁what ' ve ▁you ▁got ?	▁k al ian ▁pun ya ▁ap a ?
▁the ▁library ▁wasn ' t ▁open ▁yet .	▁per p ust aka an n ya ▁bel um ▁bu ka .
▁the ▁bank ▁isn ' t ▁open ▁on ▁sundays .	▁bank n ya ▁tid ak ▁bu ka ▁p ad a ▁ha ri ▁ming g u .
▁how ▁long ▁have ▁we ▁been ▁here ?	▁b er ap a ▁l ama ▁kit a ▁su da h ▁b er ad a ▁di ▁s in i ?
▁when ▁are ▁you ▁going ▁home ?	▁k apan ▁k am u ▁a k an ▁p ul ang ?
▁are ▁you ▁quite ▁sure ?	▁ap a ▁k a u ▁su da h ▁cu k up ▁y ak in ?
▁tom ▁sold ▁his ▁house ▁for ▁$300,000.	▁tom ▁men j ual ▁r um a hn ya ▁$300 00 0 .
▁i ▁don ' t ▁blame ▁you .	▁a k u ▁tid ak ▁men y al a h k an m u .
▁tom ▁died ▁of ▁an ▁overdose .	▁tom ▁mening g al ▁k a ren a ▁over d os is .
▁people ▁say ▁i ' m ▁dumb .	▁orang - or ang ▁b il ang ▁say a ▁bod o h .
▁i ▁have ▁to ▁go ▁to ▁the ▁toilet .	▁a k u ▁har us ▁per g i ▁ke ▁toilet .
▁we ▁just ▁met ▁tom .	▁k ami ▁bar u ▁sa j a ▁b ert em u ▁tom .
▁a ▁rat ▁ran ▁across ▁the ▁road .	▁seek or ▁t ik us ▁b erl ar i ▁me l in t as i ▁j al an .
▁keep ▁your ▁hands ▁clean .	▁j ag a ▁t ang an m u ▁t et ap ▁b ers i h .
▁i ▁tried ▁to ▁put ▁an ▁end ▁to ▁the ▁quarrel .	▁a k u ▁b er us a ha ▁unt uk ▁men g hent ik an ▁per ten g k ar an ▁it u .
▁the ▁bowl ▁is ▁silver .	▁man g k uk n ya ▁b er w ar na ▁per ak .
▁turn ▁the ▁volume ▁up .	▁na ik k an ▁volume ▁su ar any a .
▁do ▁you ▁remember ▁us ?	▁ap a ▁k a u ▁men ging at ▁k ami ?
▁i ▁didn ' t ▁study ▁at ▁all ▁yesterday .	▁a k u ▁s ama ▁se k al i ▁tid ak ▁bel a j ar ▁ke mar in .
▁i ▁don ' t ▁have ▁children .	▁a k u ▁tid ak ▁pun ya ▁an ak .
▁tom ▁is ▁very ▁childish .	▁tom ▁sang at ▁ke k an ak - k an ak an .
▁we ▁all ▁knew ▁gold ▁was ▁heavier ▁than ▁silver .	▁kit a ▁se m u a ▁ta h u ▁ba h w a ▁em as ▁le bi h ▁b er at ▁d ar i ▁per ak .
▁my ▁mother ▁was ▁a ▁tailor .	▁i b uk u ▁se or ang ▁pen j a h it .
▁tom ▁blamed ▁mary .	▁tom ▁men y al a h k an ▁mary .
▁he ' s ▁sleeping ▁like ▁a ▁baby .	▁di a ▁tid ur ▁se p ert i ▁b ay i .
▁i ▁have ▁seen ▁that ▁girl ▁before .	▁a k u ▁per na h ▁me l i hat ▁gad is ▁it u ▁se bel um n ya .
▁can ▁i ▁get ▁a ▁pillow ?	▁bo le h ▁say a ▁m end ap at k an ▁b ant al ?
▁don ' t ▁let ▁the ▁dog ▁out .	▁j ang an ▁bi ark an ▁an j ing n ya ▁ke l u ar .
▁open ▁fire !	▁te mb ak !
▁tom ▁showed ▁mary ▁the ▁scar ▁on ▁his ▁leg .	▁tom ▁men un j uk k an ▁mary ▁be k as ▁l uk a ▁di ▁k ak in ya .
▁the ▁cellar ▁is ▁ugly , ▁dark , ▁and ▁stinky .	▁r u ang ▁b awa h ▁t an a hn ya ▁je le k , ▁g el ap , ▁dan ▁b er ba u .
▁tom ▁went ▁to ▁the ▁festival .	▁tom ▁per g i ▁ke ▁festival .
▁don ' t ▁bother ▁me .	▁j ang an ▁gang g u ▁a k u .
▁go ▁to ▁the ▁barber .	▁per g il a h ▁ke ▁t uk ang ▁pot ong ▁r am b ut !
▁we ' re ▁closed ▁today .	▁ha ri ▁in i ▁k ami ▁t ut up .
▁my ▁pulse ▁is ▁fast .	▁den y ut ▁n ad ik u ▁c ep at .
▁how ▁does ▁tom ▁know ▁about ▁that ?	▁bag a im an a ▁tom ▁men get a h u i ▁ha l ▁it u ?
▁the ▁missing ▁cat ▁has ▁not ▁been ▁found ▁yet .	▁k uc ing ▁y ang ▁h il ang ▁ter se b ut ▁m as i h ▁bel um ▁d ite m uk an .
▁i ▁haven ' t ▁met ▁him ▁even ▁once .	▁a k u ▁tid ak ▁per na h ▁se k al ip un ▁b ert em u ▁den gan n ya .
▁we ' re ▁hungry .	▁k ami ▁l ap ar .
▁this ▁is ▁much ▁better ▁than ▁what ▁tom ▁gave ▁me .	▁in i ▁j a u h ▁le bi h ▁baik ▁d ar ip ad a ▁y ang ▁tom ▁b er ik an ▁ke p ad ak u .
▁he ' s ▁my ▁brother .	▁di a ▁ad ik k u .
▁this ▁dish ▁is ▁tasty .	▁m as ak an ▁in i ▁en ak .
▁that ' s ▁strange .	▁an e hn ya .
▁los ▁angeles ▁is ▁the ▁second ▁largest ▁city ▁in ▁the ▁united ▁states .	▁los ▁angeles ▁ad al a h ▁k ot a ▁ter bes ar ▁k ed u a ▁di ▁am er ik a ▁ser ik at .
▁a ▁customs ▁declaration ▁is ▁required .	▁me mer l uk an ▁pe mber ita h uan ▁p ab e an .
▁here ▁is ▁a ▁list ▁of ▁things ▁you ▁should ▁avoid ▁eating .	▁in i ▁ad al a h ▁da ft ar ▁m ak an an ▁y ang ▁har us ▁k am u ▁h ind ar i .
▁i ▁want ▁this ▁garbage ▁out ▁of ▁here .	▁say a ▁ma u ▁s amp a h ▁in i ▁di bu ang .
▁tom ▁didn ' t ▁seem ▁to ▁be ▁done .	▁tom ▁tid ak ▁ter l i hat ▁su da h ▁se les ai .
▁tom ▁kept ▁on ▁talking .	▁tom ▁ter us ▁b er b ic ar a .
▁we ▁can ' t ▁sleep ▁because ▁of ▁the ▁noise .	▁k ami ▁t ak ▁b isa ▁tid ur ▁k a ren a ▁su ar a ▁r ib ut ▁it u .
▁breakfast ▁is ▁served .	▁m ak an ▁p ag i ▁te l a h ▁di pes an .
▁it ' s ▁simply ▁that ▁i ▁don ' t ▁really ▁understand ▁what ▁an ▁" oddball " ▁is ▁when ▁said ▁by ▁a ▁mixi ▁user .	▁a k u ▁tid ak ▁beg it u ▁men g ert i ▁ap a ▁y ang ▁d ima ks ud ▁den gan ▁" or ang ▁an e h " ▁k et ik a ▁y ang ▁men g at ak an n ya ▁ad al a h ▁se or ang ▁pen gg un a ▁mixi .
▁please ▁sit .	▁sil ak an ▁d u du k .
▁tom ▁only ▁told ▁mary ▁what ▁she ▁needed ▁to ▁know .	▁tom ▁han ya ▁member i ▁ta h u ▁mary ▁ap a ▁y ang ▁per l u ▁di a ▁k et a h u i .
▁tom ▁never ▁talks ▁about ▁his ▁kids .	▁tom ▁tid ak ▁per na h ▁b er cer ita ▁tent ang ▁an ak - an ak n ya .
▁this ▁video ▁is ▁boring .	▁video ▁in i ▁me m bo s ank an .
▁he ' s ▁friendly .	▁di a ▁r ama h .
▁i ▁have ▁no ▁time .	▁say a ▁tid ak ▁pun ya ▁wa k tu .
▁how ▁many ▁students ▁are ▁there ▁in ▁your ▁school ?	▁ad a ▁b er ap a ▁s is w a ▁di ▁se k ol a h m u ?
▁the ▁movie ▁was ▁almost ▁three ▁hours ▁long .	▁film ▁it u ▁hamp ir ▁tig a ▁jam ▁l am any a .
▁we ▁can ' t ▁compete ▁with ▁asia .	▁kit a ▁tid ak ▁b isa ▁b erk omp et is i ▁den gan ▁asia .
▁we ▁go ▁there ▁frequently .	▁k ami ▁ser ing ▁per g i ▁ke ▁san a .
▁i ▁was ▁away ▁for ▁a ▁while .	▁t ad i ▁say a ▁per g i ▁se b ent ar .
▁the ▁cat ▁is ▁sleeping ▁on ▁the ▁sofa .	▁k uc ing ▁it u ▁s ed ang ▁tid ur ▁di at as ▁sofa .
▁both ▁of ▁them ▁are ▁very ▁cute .	▁k ed u any a ▁sang at l a h ▁im ut .
▁this ▁tea ▁is ▁too ▁bitter .	▁te h ▁in i ▁ter l al u ▁pa h it .
▁this ▁worries ▁me .	▁in i ▁me mb u at ▁say a ▁k ha wat ir .
▁tom ▁stole ▁mary ' s ▁money .	▁tom ▁men c u ri ▁ u ang ▁mary .
▁what ▁do ▁you ▁want ▁to ▁drink ?	▁k a u ▁ma u ▁min um ▁ap a ?
▁i ' m ▁sure ▁you ' ll ▁enjoy ▁doing ▁that .	▁a k u ▁y ak in ▁k am u ▁a k an ▁su ka ▁me l ak uk an ▁it u .
▁that ▁wasn ' t ▁our ▁fault .	▁it u ▁bu k an ▁sal a h ▁kit a .
▁shoot !	▁te mb ak !
▁did ▁you ▁have ▁fun ?	▁ap a ▁k a u ▁b ers en ang - s en ang ?
▁she ▁lived ▁a ▁happy ▁life .	▁di a ▁hid up ▁den gan ▁ba ha gia .
▁what ' s ▁our ▁situation ?	▁bag a im an a ▁situ as i ▁kit a ?
▁the ▁bus ▁stopped ▁and ▁we ▁got ▁on .	▁b is ▁it u ▁b er hent i ▁dan ▁k ami ▁m as uk
▁i ▁tried ▁to ▁imagine ▁life ▁on ▁the ▁moon .	▁a k u ▁men co ba ▁me mb ay ang k an ▁ke h id up an ▁di ▁b ul an .
▁i ' ll ▁help ▁you ▁move ▁to ▁your ▁new ▁house .	▁a k u ▁a k an ▁me mb antum u ▁p ind a h ▁ke ▁r um a h ▁bar um u .
▁pass ▁me ▁the ▁butter , ▁please .	▁to l ong ▁amb il k an ▁a k u ▁ment eg any a .
▁the ▁audience ▁appeared ▁bored .	▁par a ▁had ir in ▁n amp ak ▁bo s an .
▁tom ▁returned ▁to ▁australia ▁last ▁week .	▁tom ▁ke mb al i ▁ke ▁australia ▁ming g u ▁l al u .
▁this ▁is ▁on ▁sale .	▁in i ▁di j ual .
▁something ' s ▁wrong .	▁ad a ▁y ang ▁sal a h .
▁tom ▁killed ▁his ▁son .	▁tom ▁me mb un u h ▁an ak ▁la k i - l ak in ya .
▁tom ▁is ▁missing .	▁tom ▁h il ang .
▁is ▁this ▁sentence ▁correct ?	▁ap aka h ▁k al im at ▁in i ▁ben ar ?
▁tom ▁likes ▁tea ▁better ▁than ▁coffee .	▁tom ▁le bi h ▁su ka ▁te h ▁d ar ip ad a ▁k op i .
▁don ' t ▁forget ▁your ▁swimming ▁trunks .	▁j ang an ▁l up a ▁c el an a ▁re n ang m u !
▁mary ▁waited ▁years ▁for ▁tom ▁to ▁get ▁out ▁of ▁prison ▁and ▁was ▁very ▁happy ▁when ▁he ▁finally ▁got ▁released .	▁mary ▁men un gg u ▁tom ▁ke l u ar ▁d ar i ▁pen j ar a ▁b ert a h un - ta h un ▁dan ▁i a ▁sang at ▁sen ang ▁k et ik a ▁a k h ir n ya ▁i a ▁di be b ask an .
▁tom ▁got ▁out ▁of ▁the ▁car .	▁tom ▁ke l u ar ▁d ar i ▁mo b il .
▁he ▁went ▁home ▁yesterday .	▁di a ▁p ul ang ▁ke mar in .
▁that ' s ▁great !	▁it u ▁bag us !
▁wait .	▁tun gg u .
▁tom ' s ▁insane .	▁tom ▁g il a .
▁i ▁don ' t ▁see ▁tom .	▁a k u ▁tid ak ▁me l i hat ▁tom .
▁tom ▁will ▁improve .	▁tom ▁a k an ▁b er ke mb ang .
▁tom ▁came ▁here ▁to ▁ask ▁us ▁to ▁help ▁him .	▁tom ▁d at ang ▁ke mar i ▁unt uk ▁me min ta ▁k ami ▁men ol ong n ya .
▁do ▁you ▁know ▁tom ' s ▁family ?	▁ap aka h ▁k am u ▁men gen al ▁ke l u ar g a ▁tom ?
▁tom ▁doesn ' t ▁like ▁eating ▁vegetables .	▁tom ▁tid ak ▁su ka ▁m ak an ▁say ur an .
▁add ▁a ▁little ▁oil .	▁t am ba h k an ▁s edi k it ▁min y ak .
▁i ▁know ▁you ▁were ▁looking ▁for ▁me ▁this ▁morning .	▁say a ▁ta h u ▁and a ▁men c ar i ▁say a ▁p ag i ▁in i .
▁i ▁haven ' t ▁spoken ▁to ▁tom ▁in ▁a ▁long ▁time .	▁su da h ▁l ama ▁say a ▁tid ak ▁b er b ic ar a ▁den gan ▁tom .
▁do ▁you ▁remember ▁how ▁tom ▁reacted ▁the ▁first ▁time ▁that ▁you ▁told ▁him ▁you ▁and ▁mary ▁were ▁hanging ▁out ▁together ?	▁k am u ▁in g at ▁g im an a ▁re a ks i ▁tom ▁wa k tu ▁per t ama ▁k al i ▁k am u ▁k as i h ▁ta h u ▁di a ▁so al ▁k am u ▁dan ▁mary ▁ke l u ar ▁ba ren g ?
▁i ▁feel ▁much ▁worse ▁today ▁than ▁i ▁did ▁yesterday .	▁ha ri ▁in i ▁a k u ▁m er asa ▁j a u h ▁le bi h ▁bur uk ▁d ar ip ad a ▁ke mar in .
▁stop ▁that !	▁he nt ik an ▁it u !
▁tom ▁has ▁to ▁stay ▁home ▁and ▁take ▁care ▁of ▁his ▁children .	▁tom ▁har us ▁t ing g al ▁di ▁r um a h ▁dan ▁m era wat ▁an ak - an ak n ya .
▁unfortunately , ▁tom ▁didn ' t ▁come .	▁say ang n ya , ▁tom ▁tid ak ▁d at ang .
▁please ▁mail ▁this ▁letter ▁on ▁your ▁next ▁trip ▁to ▁the ▁post ▁office .	▁to l ong ▁k ir im k an ▁sur at ▁in i ▁p ad a ▁k ese mp at an ▁b er ik ut n ya ▁ke ▁k ant or ▁pos .
▁don ' t ▁let ▁anything ▁slow ▁you ▁down .	▁j ang an ▁bi ark an ▁ap ap un ▁me mp erl am b at ▁j al an m u .
▁that ▁won ' t ▁happen .	▁it u ▁tid ak ▁a k an ▁ter j ad i .
▁so , ▁what ▁do ▁we ▁do ▁in ▁the ▁meantime ?	▁j ad i , ▁ap a ▁y ang ▁a k an ▁kit a ▁la k uk an ▁se l ag i ▁men un gg u ?
▁believe ▁it ▁or ▁not , ▁tom ▁is ▁70 ▁years ▁old .	▁per c ay a ▁at a u ▁tid ak , ▁tom ▁su da h ▁b er us ia ▁70 ▁ta h un .
▁we ' ve ▁done ▁the ▁best ▁we ▁can .	▁k ami ▁te l a h ▁me l ak uk an ▁y ang ▁ter b ai k ▁y ang ▁k ami ▁b isa .
▁the ▁soldiers ▁died .	▁tent ar a - t ent ar a ▁it u ▁mat i .
▁do ▁you ▁know ▁what ▁the ▁difference ▁is ?	▁ap aka h ▁and a ▁ta h u ▁per bed a an n ya ?
▁everybody ▁speaks ▁well ▁of ▁her .	▁se m u a ▁orang ▁me m u ji ▁d ir in ya .
▁i ' m ▁not ▁wearing ▁clothes .	▁say a ▁tid ak ▁men gen ak an ▁pa ka ian .
▁africa ▁is ▁a ▁continent .	▁af ri ka ▁ad al a h ▁se bu a h ▁ben u a .
▁i ▁talk ▁to ▁myself .	▁say a ▁b er b ic ar a ▁p ad a ▁di ri ▁send i ri .
▁this ▁is ▁a ▁good ▁house .	▁in i ▁r um a h ▁y ang ▁bag us .
▁a ▁cat ▁appeared ▁from ▁under ▁the ▁desk .	▁seek or ▁k uc ing ▁m un cul ▁d ar i ▁k ol ong ▁me j a .
▁nobody ▁asked ▁you .	▁tid ak ▁ad a ▁y ang ▁b ert any a ▁p ad am u .
▁time ▁is ▁money .	▁wa k tu ▁ad al a h ▁ u ang .
▁we ' ll ▁need ▁more ▁time .	▁kit a ▁a k an ▁me mb ut u h k an ▁wa k tu ▁le bi h .
▁why ▁doesn ' t ▁tom ▁like ▁boston ?	▁men g ap a ▁tom ▁tid ak ▁men y uk ai ▁boston ?
▁we ▁don ' t ▁see ▁each ▁other ▁very ▁often .	▁k ami ▁tid ak ▁ter l al u ▁ser ing ▁b ert em u .
▁do ▁you ▁like ▁it ?	▁k al ian ▁su ka ?
▁sit ▁down ▁there .	▁d u du k l a h ▁di ▁san a .
▁no ▁one ' s ▁perfect .	▁tid ak ▁ad a ▁orang ▁y ang ▁se mp urn a .
▁i ▁thought ▁you ' d ▁be ▁pleased .	▁k up ik ir ▁k a u ▁a k an ▁sen ang .
▁stick ▁a ▁stamp ▁on ▁the ▁envelope .	▁temp el k an ▁se bu a h ▁per ang ko ▁p ad a ▁am pl op n ya .
▁i ▁just ▁lay ▁on ▁the ▁beach ▁and ▁watched ▁people ▁swim .	▁a k u ▁han ya ▁b er bar ing ▁di ▁pant ai ▁dan ▁me l i hat ▁orang - or ang ▁be ren ang .
▁he ▁was ▁elected ▁governor ▁of ▁texas ▁in ▁1994.	▁di a ▁ter p ili h ▁se bag ai ▁gu ber n ur ▁texas ▁p ad a ▁ta h un ▁1994.
▁i ▁stole ▁the ▁ring .	▁a k u ▁men c u ri ▁c inc in ▁it u .
▁you ' re ▁lying , ▁aren ' t ▁you ?	▁k am u ▁b er bo h ong , ▁y a ?
▁you ' re ▁all ▁insane .	▁k al ian ▁se m u a ▁g il a .
▁she ▁asked ▁him ▁to ▁help ▁her ▁father ▁clean ▁the ▁garage .	▁i a ▁me min t any a ▁unt uk ▁me mb ant u ▁a ya hn ya ▁members i h k an ▁gar as i .
▁meetings ▁are ▁held ▁every ▁other ▁week .	▁rap at ▁di ad ak an ▁set i ap ▁se ming g u ▁se k al i .
▁could ▁you ▁press ▁this ▁button ?	▁b is aka h ▁and a ▁men ek an ▁tom b ol ▁in i ?
▁i ▁have ▁to ▁go ▁to ▁the ▁bathroom .	▁say a ▁har us ▁per g i ▁ke ▁k am ar ▁mand i .
▁we ' d ▁better ▁tell ▁tom ▁about ▁it .	▁se b ai kn ya ▁kit a ▁member i ▁ta h u ▁tom ▁tent ang ▁it u .
▁there ▁are ▁many , ▁many ▁planets ▁in ▁the ▁milky ▁way ▁which ▁are ▁just ▁as ▁big ▁as ▁jupiter .	▁ban y ak ▁se k al i ▁planet ▁se bes ar ▁jupiter ▁di ▁b ima ▁sa k t i .
▁tom ▁was ▁looking ▁for ▁help .	▁tom ▁s ed ang ▁men c ar i ▁per t ol ong an .
▁you ' re ▁reckless .	▁k am u ▁c ero bo h .
▁i ' m ▁convinced ▁that ▁tom ▁isn ' t ▁telling ▁us ▁everything .	▁say a ▁y ak in ▁tom ▁tid ak ▁men cer it ak an ▁se m u any a ▁p ad a ▁kit a .
▁we ▁thought ▁you ▁were ▁singing .	▁k ami ▁p ik ir ▁k am u ▁l ag i ▁n y any i
▁i ▁am ▁buying ▁candy ▁and ▁cookies .	▁say a ▁me mb el i ▁perm en ▁dan ▁b is k uit .
▁it ' s ▁one ▁of ▁the ▁most ▁polluted ▁cities ▁in ▁the ▁world .	▁k ot a ▁it u ▁ad al a h ▁sal a h ▁sat u ▁k ot a ▁p al ing ▁b erp ol us i ▁di ▁d un ia .
▁" i ▁want ▁that ▁book ," ▁he ▁said ▁to ▁himself .	▁" ak u ▁in g in ▁bu k u ▁it u " , ▁k at any a ▁p ad a ▁d ir in ya ▁send i ri .
